year,FIPS,Name of Area,State/U.S.-Abbreviation (USPS),Area Total:,% Area Total: Area (Land),% Area Total: Area (Water),Total Population,Population Density (Per Sq. Mile),% Total Population: Male,% Total Population: Female,% Total Population: Under 18 Years,% Total Population: 18 to 34 Years,% Total Population: 35 to 64 Years,% Total Population: 65 and Over,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,% Population 15 Years and Over: Never Married,% Population 15 Years and Over: Now Married (Not Including Separated),% Population 15 Years and Over: Separated,% Population 15 Years and Over: Widowed,% Population 15 Years and Over: Divorced,Households:,% Households: Family Households,% Households: Family Households: Married-Couple Family,% Households: Family Households: Other Family,"% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present",% Households: Nonfamily Households,% Households: Nonfamily Households: Male Householder,% Households: Nonfamily Households: Female Householder,Occupied Housing Units,% Occupied Housing Units: 1-Person Household,% Occupied Housing Units: 2-Person Household,% Occupied Housing Units: 3-Person Household,% Occupied Housing Units: 4-Person Household,% Occupied Housing Units: 5-Person Household,% Occupied Housing Units: 6-Person Household,% Occupied Housing Units: 7-or-More Person Household,% Households: Unmarried-Partner Households,% Households: Unmarried-Partner Households: Same Sex Partners,% Households: Unmarried-Partner Households: Same Sex Partners: Male Householder and Male Partner,% Households: Unmarried-Partner Households: Same Sex Partners: Female Householder and Female Partner,% Households: Unmarried-Partner Households: Opposite Sex Partners,% Households: Unmarried-Partner Households: Opposite Sex Partners: Male Householder and Female Partner,% Households: Unmarried-Partner Households: Opposite Sex Partners: Female Householder and Male Partner,% Households: All Other Households,Average Household Size,Gini Index,% Civilian Population 18 Years and Over: Veteran,% Civilian Population 18 Years and Over: Veteran: 18 to 64 Years,% Civilian Population 18 Years and Over: Veteran: 65 Years and Over,% Civilian Population 18 Years and Over: Nonveteran,% Civilian Population 18 Years and Over: Nonveteran: 18 to 64 Years,% Civilian Population 18 Years and Over: Nonveteran: 65 Years and Over
2018,42107,Schuylkill County,pa,782.8148,99.47,0.53,143555,184.3684,51.08,48.92,19.76,19.0,41.55,19.69,93.61,3.01,0.21,0.51,0.01,1.18,1.46,29.37,49.33,2.4,8.25,10.65,58733,65.01,47.91,17.1,5.17,11.93,34.99,17.18,17.81,58733,30.32,35.63,15.41,12.13,4.19,1.56,0.76,6.63,0.27,0.04,0.23,6.36,3.26,3.1,93.37,2.32,0.428,9.65,4.16,5.49,90.35,71.28,19.06
2018,42109,Snyder County,pa,331.5469,99.17,0.83,40466,123.0781,49.58,50.42,21.1,23.19,37.91,17.81,96.49,1.03,0.03,0.68,0.0,0.58,1.2,28.8,54.37,1.88,6.47,8.48,14716,71.62,59.39,12.22,3.9,8.32,28.38,12.01,16.37,14716,24.3,38.66,15.62,11.34,6.36,1.82,1.9,5.92,0.39,0.23,0.16,5.53,3.09,2.44,94.08,2.6,0.40399999999999997,7.28,3.36,3.93,92.72,74.07,18.64
2018,42111,Somerset County,pa,1080.932,99.39,0.61,74949,69.76122,52.09,47.91,18.47,18.47,41.81,21.26,95.22,2.59,0.08,0.4,0.03,0.47,1.22,25.77,53.56,1.79,8.45,10.43,29708,67.96,55.0,12.97,4.33,8.63,32.04,14.08,17.96,29708,27.46,39.61,14.88,11.63,4.43,1.19,0.79,6.03,0.29,0.02,0.27,5.75,2.97,2.78,93.97,2.35,0.4322,9.55,4.23,5.32,90.45,69.7,20.76
2018,42113,Sullivan County,pa,452.4945,99.44,0.56,6177,13.72851,52.66,47.34,11.69,17.69,43.66,26.95,94.04,3.11,0.26,0.42,0.1,0.81,1.26,24.96,50.09,2.62,9.86,12.47,2721,59.28,47.34,11.94,5.88,6.06,40.72,22.31,18.41,2721,33.55,40.32,12.27,8.09,4.85,0.66,0.26,6.28,0.22,0.0,0.22,6.06,3.31,2.76,93.72,2.1,0.4249,12.36,5.5,6.86,87.64,63.98,23.67
2018,42115,Susquehanna County,pa,832.1413,98.96,1.04,41340,50.20061,50.3,49.7,18.97,17.15,41.69,22.19,97.5,0.73,0.08,0.33,0.05,0.4,0.91,24.5,54.22,1.8,7.77,11.72,17347,66.4,52.02,14.38,5.85,8.53,33.6,16.83,16.78,17347,27.97,39.37,14.05,10.98,4.78,1.76,1.08,7.42,0.12,0.05,0.07,7.3,3.57,3.73,92.58,2.37,0.4444,10.48,4.57,5.91,89.52,68.05,21.47
2018,42117,Tioga County,pa,1136.965,99.72,0.28,41226,36.36177,49.76,50.24,19.92,20.55,38.72,20.81,97.09,0.66,0.11,0.57,0.03,0.24,1.3,26.53,52.15,2.78,7.48,11.07,16178,66.99,52.73,14.26,5.17,9.09,33.01,15.98,17.03,16178,26.93,41.15,13.51,10.5,4.61,2.34,0.97,7.63,0.22,0.11,0.11,7.41,3.93,3.49,92.37,2.51,0.429,10.66,4.96,5.7,89.34,69.06,20.28
2018,42119,Union County,pa,317.7477,99.44,0.56,45114,142.7855,54.98,45.02,17.91,26.33,38.58,17.18,86.86,6.39,0.72,1.65,0.06,2.3,2.02,35.53,47.23,1.45,6.11,9.69,14739,66.25,55.74,10.5,3.04,7.46,33.75,15.16,18.59,14739,29.74,36.52,11.62,11.93,6.71,1.32,2.16,4.92,0.29,0.12,0.18,4.63,2.37,2.26,95.08,2.42,0.4501,7.17,3.34,3.83,92.83,75.73,17.1
2018,42121,Venango County,pa,682.8361,98.75,1.25,52376,77.67645999999999,49.34,50.66,19.9,17.45,41.59,21.05,96.78,0.83,0.02,0.36,0.0,0.25,1.75,25.37,52.53,2.19,7.39,12.52,21915,66.53,50.36,16.16,5.82,10.34,33.47,16.0,17.48,21915,28.47,38.92,14.83,11.06,4.22,1.36,1.14,6.81,0.21,0.0,0.21,6.61,4.17,2.44,93.19,2.33,0.4245,10.89,4.98,5.91,89.11,68.74,20.37
2018,42123,Warren County,pa,898.5626,98.39,1.61,40035,45.28136,49.99,50.01,19.53,17.42,41.3,21.75,97.69,0.48,0.13,0.53,0.0,0.2,0.98,24.66,54.15,2.32,7.95,10.93,17080,65.11,51.32,13.78,5.56,8.23,34.89,16.64,18.26,17080,30.28,39.02,14.72,9.25,4.56,1.21,0.96,5.58,0.09,0.08,0.01,5.49,3.28,2.21,94.42,2.3,0.4325,11.86,5.24,6.62,88.14,67.73,20.4
2018,42125,Washington County,pa,860.9068,99.54,0.46,207547,242.1817,49.01,50.99,19.67,19.6,41.1,19.63,93.58,3.11,0.09,0.97,0.02,0.24,1.99,27.55,52.6,1.66,7.38,10.81,84100,65.85,52.1,13.75,4.17,9.58,34.15,15.43,18.72,84100,29.15,36.78,15.2,12.38,4.06,1.76,0.67,5.94,0.16,0.06,0.1,5.77,3.09,2.68,94.06,2.4,0.4539,9.09,3.7,5.39,90.91,71.85,19.06
2018,42127,Wayne County,pa,750.6142,96.67,3.33,51536,71.02713,52.93,47.07,17.04,18.19,41.85,22.91,93.95,3.24,0.23,0.61,0.02,0.32,1.65,29.23,49.61,2.57,7.91,10.68,18739,66.57,54.98,11.59,3.82,7.77,33.43,16.15,17.28,18739,27.82,40.61,12.48,11.59,5.37,0.96,1.17,5.95,0.18,0.03,0.15,5.77,2.82,2.95,94.05,2.54,0.4187,10.68,4.07,6.61,89.32,68.3,21.02
2018,42129,Westmoreland County,pa,1036.086,99.22,0.78,354751,345.075,48.84,51.16,18.6,18.18,41.62,21.61,94.79,2.4,0.09,0.91,0.02,0.2,1.58,25.87,54.93,1.76,7.59,9.85,151665,66.35,52.84,13.5,3.95,9.55,33.65,15.1,18.55,151665,28.9,38.82,14.96,11.28,4.23,1.3,0.51,5.59,0.18,0.04,0.14,5.4,2.89,2.51,94.41,2.29,0.4415,9.28,3.73,5.55,90.72,69.72,21.0
2018,42131,Wyoming County,pa,405.0406,98.09,1.91,27588,69.43777,50.34,49.66,19.86,20.07,40.38,19.69,97.24,0.92,0.08,0.23,0.0,0.18,1.34,28.34,50.69,2.34,7.02,11.6,10784,67.7,51.69,16.01,4.82,11.19,32.3,17.07,15.23,10784,26.22,39.0,14.67,11.78,5.68,1.74,0.91,7.63,0.2,0.1,0.1,7.43,3.57,3.86,92.37,2.49,0.4061,9.36,3.76,5.6,90.64,71.67,18.97
2018,42133,York County,pa,910.7474,99.28,0.72,444014,491.05400000000003,49.42,50.58,22.26,20.51,40.57,16.66,88.79,5.81,0.15,1.52,0.04,1.27,2.42,28.51,52.78,1.94,6.16,10.61,171244,69.31,53.35,15.97,4.82,11.15,30.69,14.86,15.83,171244,24.5,36.94,16.2,13.76,5.77,1.73,1.11,7.43,0.36,0.18,0.19,7.07,3.77,3.29,92.57,2.54,0.4185,8.82,4.51,4.31,91.18,74.05,17.13
2018,44001,Bristol County,ri,44.73377,53.96,46.04,48900,2025.963,48.2,51.8,19.18,21.25,40.34,19.24,94.67,1.42,0.09,2.04,0.0,0.36,1.43,31.62,50.23,0.49,6.07,11.58,19553,63.58,50.78,12.8,3.29,9.5,36.42,13.86,22.56,19553,30.51,33.8,14.85,14.86,4.39,0.85,0.75,5.85,0.11,0.06,0.05,5.74,1.51,4.22,94.15,2.31,0.4881,6.82,2.36,4.46,93.18,73.81,19.37
2018,44003,Kent County,ri,188.1379,89.59,10.41,163861,972.1342,48.35,51.65,19.07,20.2,42.64,18.08,92.07,1.68,0.27,2.56,0.01,1.19,2.21,29.18,50.6,1.03,7.11,12.09,68833,62.72,48.4,14.32,4.36,9.96,37.28,16.14,21.15,68833,30.44,33.77,16.41,12.54,4.68,1.3,0.86,7.52,0.3,0.16,0.13,7.22,3.55,3.67,92.48,2.36,0.4439,8.52,3.76,4.76,91.48,73.88,17.6
2018,44005,Newport County,ri,313.6291,32.66,67.34,83075,810.9823,49.29,50.71,17.48,21.7,39.93,20.88,89.62,3.71,0.43,1.96,0.24,1.18,2.85,31.79,50.41,0.95,5.95,10.89,35217,61.19,47.43,13.76,3.8,9.96,38.81,16.89,21.92,35217,31.01,37.77,14.27,12.01,3.64,0.69,0.61,5.38,0.13,0.1,0.03,5.25,2.26,2.99,94.62,2.25,0.47,10.73,4.78,5.95,89.27,68.79,20.47
2018,44007,Providence County,ri,435.6865,93.99,6.01,634533,1549.5839999999998,48.62,51.38,20.8,26.15,38.33,14.72,73.36,9.6,0.58,4.16,0.08,8.45,3.76,40.39,40.64,1.99,5.96,11.03,238171,61.29,40.28,21.0,5.11,15.89,38.71,17.57,21.14,238171,31.85,31.18,16.18,12.8,5.51,1.55,0.93,7.17,0.55,0.33,0.23,6.61,3.04,3.57,92.83,2.55,0.4818,5.58,2.38,3.2,94.42,79.03,15.39
2018,44009,Washington County,ri,562.7815,58.51,41.49,126242,383.3897,48.41,51.59,17.23,23.74,39.67,19.36,92.98,1.41,0.77,1.92,0.09,1.1,1.73,32.57,50.63,0.81,5.51,10.49,49111,66.28,53.72,12.56,2.99,9.57,33.72,15.46,18.26,49111,26.39,39.28,15.34,12.7,4.61,1.39,0.3,6.12,0.19,0.03,0.15,5.94,3.11,2.83,93.88,2.44,0.4435,8.13,3.26,4.87,91.87,73.29,18.57
2018,45001,Abbeville County,sc,511.981,95.99,4.01,24657,50.17429,48.53,51.47,20.94,19.76,38.75,20.55,69.84,27.42,0.0,0.32,0.0,0.21,2.21,31.32,44.31,3.96,9.36,11.06,9455,65.34,45.34,20.0,5.86,14.14,34.66,18.12,16.54,9455,31.11,39.47,12.74,10.49,4.17,0.97,1.05,3.7,0.07,0.0,0.07,3.63,1.57,2.06,96.3,2.51,0.4769,8.02,3.88,4.14,91.98,70.1,21.88
2018,45003,Aiken County,sc,1080.125,99.12,0.88,166926,155.9169,48.38,51.62,21.95,20.83,38.9,18.32,70.62,24.73,0.36,0.98,0.05,0.96,2.3,27.92,51.31,2.7,7.06,11.0,66710,68.14,49.62,18.52,4.27,14.24,31.86,15.05,16.81,66710,27.59,38.73,15.67,10.73,4.92,1.44,0.93,4.99,0.33,0.24,0.09,4.66,2.5,2.16,95.01,2.46,0.4545,10.06,5.17,4.89,89.94,71.3,18.65
2018,45005,Allendale County,sc,412.417,98.95,1.05,9214,22.57832,53.32,46.68,18.99,22.94,39.71,18.35,23.5,75.69,0.33,0.07,0.03,0.0,0.39,44.24,31.33,4.43,11.15,8.86,3350,58.24,31.94,26.3,4.81,21.49,41.76,20.69,21.07,3350,38.18,33.52,12.9,8.42,2.63,3.25,1.1,2.42,0.0,0.0,0.0,2.42,0.93,1.49,97.58,2.4,0.4995,6.94,5.52,1.42,93.06,71.82,21.24
2018,45007,Anderson County,sc,755.7477,94.46,5.54,195995,274.5598,48.25,51.75,23.1,20.21,39.22,17.46,79.83,15.84,0.16,0.93,0.04,0.95,2.25,26.91,51.14,3.03,7.51,11.41,76632,67.38,49.94,17.43,4.19,13.25,32.62,14.67,17.95,76632,28.09,35.16,15.43,12.89,5.66,1.77,1.0,5.51,0.22,0.09,0.13,5.3,2.15,3.15,94.49,2.52,0.4518,9.24,4.57,4.67,90.76,72.7,18.06
2018,45009,Bamberg County,sc,395.5622,99.44,0.56,14600,37.11549,48.72,51.28,20.32,22.6,36.79,20.29,36.2,61.12,0.53,0.29,0.0,1.1,0.75,40.75,38.93,4.02,8.76,7.52,5422,64.98,41.7,23.28,4.91,18.37,35.02,16.34,18.68,5422,31.58,35.25,16.4,7.86,3.84,3.12,1.97,7.03,0.0,0.0,0.0,7.03,4.78,2.25,92.97,2.49,0.4598,7.15,2.63,4.52,92.85,71.91,20.94
2018,45011,Barnwell County,sc,557.2625,98.41,1.59,21577,39.34688,47.74,52.26,24.45,19.72,38.69,17.14,50.81,45.74,0.32,0.15,0.04,2.2,0.75,37.16,41.11,3.56,9.18,9.0,8326,65.42,39.59,25.83,5.16,20.67,34.58,15.83,18.75,8326,30.95,33.53,19.57,9.56,4.0,0.92,1.47,3.15,0.11,0.0,0.11,3.04,1.26,1.78,96.85,2.55,0.4685,7.83,4.34,3.49,92.17,72.95,19.22
2018,45013,Beaufort County,sc,923.4803,62.39,37.61,182658,317.0182,49.26,50.74,19.31,20.86,34.14,25.69,75.26,18.11,0.26,1.29,0.07,2.87,2.14,26.51,54.97,2.34,6.41,9.77,70607,68.34,55.73,12.61,2.86,9.75,31.66,13.15,18.52,70607,27.18,45.13,12.71,9.2,3.83,1.28,0.67,4.07,0.22,0.13,0.08,3.86,1.78,2.07,95.93,2.51,0.4759,13.06,5.41,7.65,86.94,61.31,25.63
2018,45015,Berkeley County,sc,1233.88,89.44,10.56,209065,189.4379,49.74,50.26,24.17,24.41,38.44,12.98,67.08,23.84,0.45,2.3,0.1,2.86,3.38,29.94,49.65,3.35,4.81,12.25,74931,71.04,51.75,19.29,5.13,14.16,28.96,15.14,13.82,74931,23.66,35.01,18.17,13.78,6.35,2.04,0.98,5.79,0.26,0.09,0.18,5.53,2.91,2.61,94.21,2.74,0.4203,14.06,9.41,4.65,85.94,72.96,12.98
2018,45017,Calhoun County,sc,392.4845,97.11,2.89,14713,38.60139,47.67,52.33,19.73,17.22,41.42,21.63,55.39,41.39,0.54,0.0,0.0,1.58,1.1,26.45,51.2,4.37,7.33,10.64,6121,62.88,45.29,17.6,3.79,13.8,37.12,16.96,20.16,6121,34.5,31.96,16.24,9.08,5.47,2.09,0.65,2.58,0.0,0.0,0.0,2.58,1.11,1.47,97.42,2.37,0.4871,10.89,5.82,5.07,89.11,67.24,21.87
2018,45019,Charleston County,sc,1357.99,67.59,32.41,394708,430.0031,48.44,51.56,19.92,26.42,38.23,15.44,68.24,27.31,0.17,1.42,0.03,0.8,2.03,37.2,44.41,2.24,5.69,10.46,156482,58.91,43.01,15.9,3.31,12.59,41.09,18.6,22.49,156482,32.41,36.77,15.41,9.97,3.71,1.1,0.63,5.4,0.33,0.14,0.19,5.07,2.75,2.32,94.6,2.45,0.5058,9.2,5.08,4.12,90.8,75.48,15.32
2018,45021,Cherokee County,sc,397.8578,98.86,1.14,56711,144.1799,48.54,51.46,23.38,22.12,38.45,16.05,75.28,20.04,0.18,0.62,0.04,1.48,2.35,33.17,43.31,4.2,8.12,11.2,20373,57.21,40.91,16.3,3.57,12.73,42.79,18.86,23.93,20373,39.62,33.86,12.09,9.44,3.75,0.83,0.41,3.86,0.37,0.15,0.23,3.49,1.36,2.13,96.14,2.74,0.5036,8.28,4.22,4.06,91.72,74.84,16.89
2018,45023,Chester County,sc,586.163,99.06,0.94,32326,55.67146999999999,48.71,51.29,22.89,19.52,39.84,17.75,60.64,36.93,0.49,0.11,0.0,0.05,1.79,35.27,43.81,2.91,10.05,7.95,12453,62.8,43.23,19.56,3.94,15.62,37.2,16.61,20.6,12453,34.01,35.95,14.21,8.13,4.71,2.29,0.71,4.57,0.4,0.02,0.39,4.17,1.41,2.76,95.43,2.58,0.4712,7.43,3.35,4.08,92.57,73.62,18.95
2018,45025,Chesterfield County,sc,805.6153,99.17,0.83,46024,57.60528000000001,49.2,50.8,22.49,19.84,40.44,17.23,63.03,32.35,0.48,0.48,0.08,1.54,2.05,29.81,48.22,3.06,8.18,10.74,17977,69.46,46.91,22.55,5.93,16.62,30.54,14.42,16.12,17977,26.56,35.45,16.55,12.26,5.69,1.96,1.52,5.6,0.29,0.04,0.26,5.3,2.85,2.45,94.4,2.52,0.4481,6.34,3.01,3.34,93.66,74.75,18.91
2018,45027,Clarendon County,sc,695.6613,87.25,12.75,34017,56.04486,49.21,50.79,19.84,20.49,37.8,21.87,49.29,48.76,0.09,0.06,0.03,0.87,0.9,34.49,43.24,3.98,9.36,8.93,13327,65.85,43.41,22.44,4.61,17.84,34.15,15.07,19.07,13327,29.93,35.64,14.98,10.25,5.45,2.57,1.18,4.37,0.08,0.0,0.08,4.29,2.15,2.15,95.63,2.44,0.4848,8.88,3.81,5.07,91.12,68.9,22.21
2018,45029,Colleton County,sc,1133.286,93.22,6.78,37568,35.55959,47.8,52.2,22.59,19.34,38.83,19.24,57.48,38.36,0.77,0.13,0.53,2.12,0.61,26.94,47.81,3.58,9.02,12.65,15145,64.85,44.94,19.91,3.74,16.16,35.15,16.62,18.53,15145,30.82,35.37,14.47,11.2,5.42,1.51,1.21,5.39,0.17,0.17,0.0,5.22,3.04,2.18,94.61,2.44,0.4535,9.44,3.47,5.97,90.56,71.58,18.98
2018,45031,Darlington County,sc,566.2886,99.0,1.0,67253,119.9583,47.13,52.87,22.66,20.33,39.3,17.71,56.6,40.7,0.38,0.46,0.01,0.08,1.76,34.06,42.25,3.58,8.44,11.67,26592,63.8,40.34,23.46,4.24,19.22,36.2,16.66,19.55,26592,30.46,35.14,14.54,11.82,4.72,2.25,1.08,6.2,0.03,0.0,0.03,6.17,3.15,3.02,93.8,2.48,0.4789,9.03,4.36,4.67,90.97,72.74,18.24
2018,45033,Dillon County,sc,406.8201,99.57,0.43,30871,76.21245,47.19,52.81,25.71,21.2,37.53,15.56,46.77,48.08,2.15,0.26,0.01,0.04,2.68,39.6,39.08,4.83,8.5,8.0,10968,65.86,40.24,25.61,4.48,21.13,34.14,14.34,19.8,10968,29.6,31.25,17.62,11.24,5.13,3.33,1.81,5.06,0.0,0.0,0.0,5.06,1.74,3.32,94.94,2.78,0.5054,6.24,3.35,2.89,93.76,75.71,18.05
2018,45035,Dorchester County,sc,571.1837,99.55,0.45,155474,273.4359,48.65,51.35,24.91,22.21,39.78,13.09,67.8,25.38,0.41,1.9,0.1,1.39,3.02,31.96,48.99,2.45,5.63,10.96,54549,68.97,50.63,18.33,3.88,14.45,31.03,13.99,17.04,54549,26.51,33.26,17.82,13.88,5.45,2.12,0.96,5.27,0.25,0.16,0.09,5.02,2.34,2.69,94.73,2.82,0.4268,13.71,9.32,4.39,86.29,73.08,13.21
2018,45037,Edgefield County,sc,507.0641,98.76,1.24,26769,53.4567,53.66,46.34,18.5,20.92,42.77,17.82,59.95,36.5,0.24,0.38,0.0,1.86,1.07,33.47,45.09,3.22,6.42,11.8,9063,71.18,49.24,21.94,6.11,15.82,28.82,13.14,15.68,9063,26.29,37.42,13.43,12.73,5.49,3.1,1.53,4.8,0.0,0.0,0.0,4.8,2.12,2.68,95.2,2.65,0.4785,9.46,4.94,4.52,90.54,73.18,17.36
2018,45039,Fairfield County,sc,709.8814,96.68,3.32,22712,33.09445,47.79,52.21,19.74,17.85,42.72,19.69,39.67,56.33,0.26,0.33,0.0,0.03,3.39,36.8,44.32,3.14,7.4,8.35,8979,65.31,42.55,22.75,4.63,18.12,34.69,17.02,17.67,8979,32.31,39.27,14.98,8.23,3.15,1.33,0.74,2.92,0.0,0.0,0.0,2.92,1.18,1.74,97.08,2.49,0.5119,7.93,4.17,3.76,92.07,71.26,20.81
2018,45041,Florence County,sc,804.2765,99.53,0.47,138561,173.0908,46.62,53.38,23.98,21.51,38.62,15.9,53.92,42.51,0.28,1.3,0.08,0.52,1.4,34.37,44.41,3.66,7.76,9.8,52051,67.71,44.26,23.46,4.71,18.74,32.29,14.96,17.32,52051,28.24,32.67,18.07,12.75,5.56,1.84,0.85,4.95,0.13,0.07,0.07,4.81,3.01,1.8,95.05,2.6,0.4834,8.23,4.14,4.09,91.77,74.92,16.85
2018,45043,Georgetown County,sc,1035.157,78.62,21.38,61605,75.69249,47.29,52.71,19.15,16.29,38.41,26.15,64.57,31.27,0.12,0.52,0.0,1.99,1.54,27.05,51.67,2.58,8.58,10.12,25111,68.97,50.2,18.78,4.47,14.3,31.03,11.85,19.18,25111,28.25,40.2,16.42,8.12,4.66,0.75,1.6,4.81,0.74,0.33,0.41,4.06,2.06,2.0,95.19,2.43,0.4948,10.04,3.25,6.79,89.96,64.36,25.6
2018,45045,Greenville County,sc,794.7757,98.78,1.22,498402,634.8566,48.53,51.47,23.32,22.74,38.93,15.01,74.37,18.1,0.39,2.39,0.07,2.34,2.33,30.41,50.69,2.4,5.96,10.53,189334,66.52,50.55,15.98,3.62,12.36,33.48,15.02,18.46,189334,28.01,35.13,16.08,12.56,5.67,1.86,0.69,4.81,0.24,0.1,0.14,4.57,2.34,2.23,95.19,2.57,0.4684,7.78,3.91,3.87,92.22,76.49,15.73
2018,45047,Greenwood County,sc,462.9207,98.23,1.77,70264,154.5198,46.33,53.67,22.98,22.09,37.24,17.7,63.83,32.04,0.04,0.84,0.0,1.28,1.98,34.66,43.49,3.27,8.03,10.55,27207,66.26,42.68,23.58,4.88,18.7,33.74,14.32,19.42,27207,28.45,37.18,16.61,9.37,5.72,1.76,0.9,4.91,0.43,0.13,0.3,4.48,2.66,1.82,95.09,2.49,0.4835,8.31,3.49,4.82,91.69,73.52,18.17
2018,45049,Hampton County,sc,562.7054,99.51,0.49,19807,35.37124,51.73,48.27,21.94,21.15,39.31,17.59,42.71,53.35,0.18,0.54,0.18,1.98,1.06,31.95,38.83,2.49,11.14,15.58,6924,58.45,40.71,17.74,2.35,15.38,41.55,21.71,19.84,6924,38.53,31.96,11.15,13.79,3.73,0.72,0.12,3.8,0.26,0.25,0.01,3.54,2.37,1.17,96.2,2.66,0.3977,8.13,4.43,3.69,91.87,72.95,18.93
2018,45051,Horry County,sc,1254.402,90.38,9.62,320915,283.0732,48.33,51.67,18.68,19.78,39.35,22.2,80.76,13.73,0.53,1.3,0.06,2.21,1.42,28.4,49.08,2.92,7.16,12.44,128586,64.66,48.71,15.95,4.31,11.64,35.34,16.0,19.34,128586,28.54,41.75,14.07,9.84,3.91,1.34,0.56,6.14,0.3,0.19,0.11,5.84,2.91,2.92,93.86,2.46,0.4462,10.69,4.18,6.51,89.31,68.51,20.8
2018,45053,Jasper County,sc,701.5809,93.38,6.62,27900,42.5849,50.43,49.57,21.16,22.99,38.78,17.06,52.25,43.06,0.1,0.56,0.0,3.02,1.01,31.3,45.8,2.73,6.08,14.08,9982,72.6,47.26,25.35,5.84,19.51,27.4,13.43,13.97,9982,24.84,40.51,18.87,7.65,5.15,1.82,1.14,5.96,0.41,0.41,0.0,5.55,2.86,2.69,94.04,2.74,0.4564,10.24,5.48,4.76,89.76,72.84,16.91
2018,45055,Kershaw County,sc,740.2603,98.14,1.86,64361,88.59399,48.57,51.43,23.33,18.83,40.22,17.62,71.25,23.94,0.23,0.39,0.0,1.48,2.71,28.47,49.75,2.55,7.2,12.03,24833,69.95,49.04,20.91,5.61,15.31,30.05,13.26,16.78,24833,25.49,41.08,16.22,10.68,4.94,0.99,0.6,5.11,0.31,0.09,0.22,4.8,2.44,2.36,94.89,2.58,0.4384,12.45,6.94,5.51,87.55,69.99,17.56
2018,45057,Lancaster County,sc,555.0486,98.92,1.08,89546,163.0872,48.68,51.32,21.9,18.85,39.15,20.11,73.84,21.43,0.21,1.13,0.0,0.86,2.53,28.39,50.45,2.2,8.22,10.74,32632,70.04,52.87,17.18,4.03,13.15,29.96,12.69,17.27,32632,26.5,39.0,13.42,13.38,4.84,1.98,0.89,4.08,0.24,0.05,0.19,3.83,1.64,2.19,95.92,2.68,0.4747,8.65,3.85,4.8,91.35,70.39,20.96
2018,45059,Laurens County,sc,723.8386,98.61,1.39,66710,93.46314,48.65,51.35,22.05,21.16,39.21,17.58,70.07,24.71,0.15,0.45,0.07,2.08,2.48,31.26,45.5,3.71,7.62,11.91,25373,68.41,45.71,22.7,7.36,15.34,31.59,14.65,16.95,25373,27.23,36.24,17.16,10.79,5.11,2.51,0.95,7.37,0.34,0.13,0.2,7.03,4.06,2.97,92.63,2.54,0.45399999999999996,8.31,3.73,4.58,91.69,73.7,17.99
2018,45061,Lee County,sc,411.2326,99.75,0.25,17606,42.92217,52.05,47.95,20.45,22.47,39.73,17.35,32.68,65.6,0.14,0.03,0.0,0.64,0.91,41.59,36.97,3.91,9.3,8.22,6357,64.39,39.66,24.73,4.69,20.04,35.61,14.94,20.67,6357,33.62,37.14,14.85,8.31,4.45,1.12,0.52,3.27,0.08,0.08,0.0,3.19,1.92,1.27,96.73,2.51,0.4939,6.57,3.87,2.69,93.43,74.3,19.13
2018,45063,Lexington County,sc,757.6415,92.26,7.74,286316,409.6138,48.72,51.28,23.42,21.28,40.28,15.02,79.31,14.59,0.28,1.75,0.1,1.44,2.53,28.85,51.19,2.74,5.98,11.25,111265,67.84,50.36,17.47,4.49,12.99,32.16,14.62,17.54,111265,26.36,34.93,16.62,13.9,5.66,1.65,0.88,5.39,0.28,0.1,0.18,5.1,2.53,2.57,94.61,2.54,0.4332,9.97,5.49,4.48,90.03,74.87,15.16
2018,45065,McCormick County,sc,393.8705,91.18,8.82,9606,26.748040000000003,55.53,44.47,12.42,15.93,39.35,32.3,50.48,46.67,0.35,0.45,0.0,0.32,1.73,29.76,46.07,4.55,7.06,12.56,3967,66.4,47.14,19.26,2.77,16.49,33.6,15.83,17.77,3967,30.05,50.74,11.6,5.52,2.09,0.0,0.0,2.62,0.0,0.0,0.0,2.62,1.24,1.39,97.38,2.11,0.4771,12.53,5.04,7.49,87.47,58.08,29.39
2018,45067,Marion County,sc,494.1665,99.01,0.99,31562,64.50992,46.43,53.57,23.15,19.73,38.79,18.34,39.71,56.75,0.6,0.71,0.0,1.29,0.93,36.89,39.36,4.23,9.46,10.06,11538,66.01,39.43,26.58,3.8,22.78,33.99,15.12,18.87,11538,30.68,34.76,16.29,10.77,4.29,1.75,1.46,3.99,0.0,0.0,0.0,3.99,2.01,1.98,96.01,2.72,0.5254,7.95,4.2,3.75,92.05,71.94,20.11
